code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,cluster
1536197,CELAYA HERNANDEZ J,Male,Athlete,MEX,Mexico,Mexico,0,0.0,['Diving'],"[""Men's Synchronised 3m Springboard""]",,Athlete,,,,2
1536198,VAZQUEZ MONTANO A,Female,Athlete,MEX,Mexico,Mexico,0,0.0,['Diving'],"[""Women's 3m Springboard""]",,Student,,,,2
1536207,ALI POUR R,Male,Athlete,IRI,IR Iran,IR Iran,170,0.0,['Sport Climbing'],"[""Men's Speed""]",,Athlete,,,,2
1536214,ALAMIAN N,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Table Tennis'],"[""Men's Singles""]",,Athlete,Club: Fabrice Coutolleau (FRA).<br>National: Jamil Lotfollah Nasab (IRI),"His father, Rahmat",,2
1536215,ALAMIYAN N,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Table Tennis'],"[""Men's Singles""]",,,Club: Sebastien Douaran (FRA).<br>National: Jamil Lotfollahnasabi (IRI),,,2
1536233,YASEEN TH,Male,Athlete,IRQ,Iraq,Iraq,171,0.0,['Athletics'],"[""Men's 100m""]",,Athlete,Personal: Khazal Jabbar (IRQ),Coach Khazal Jabbar,,2
1536251,MAAN T,Female,Athlete,IND,India,India,0,0.0,['Judo'],['Women +78 kg'],,"Athlete, student",Yashpal Solanki (IND),"Partner, Divyanshu Puri. ""He always pushes me whenever I feel low or unmotivated. He is the one who supports me."" (Athlete, 15 Jun 2024)",Listens to Hanuman Chalisa lyrics before a tournament,2
1536341,ANCER A,Male,Athlete,MEX,Mexico,Mexico,170,0.0,['Golf'],"[""Men's Individual Stroke Play""]",,,,,,2
1536368,SHARMA S,Male,Athlete,IND,India,India,177,0.0,['Golf'],"[""Men's Individual Stroke Play""]",,,,,,2
1536371,BHULLAR G,Male,Athlete,IND,India,India,184,0.0,['Golf'],"[""Men's Individual Stroke Play""]",,,,,,2
1536372,GIRMA E,Male,Athlete,ETH,Ethiopia,Ethiopia,176,0.0,['Athletics'],"[""Men's 1500m""]",,Athlete,Personal: Hluf Yihdego (ETH),"His coaches at the Kolfe Training Center, Demblash Kebede and Tilahun Shimelis, laid a strong foundation for his athletic journey. Coach Abyiot Tesfaye played a crucial role in his progress and recognition after he joined the Ethiopian Sports Academy",,2
1536460,ROJAS C,Male,Athlete,MEX,Mexico,Mexico,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",,"Athlete, student",National: David Alejandro Velez Sanchez (MEX),,,2
1536467,MARTINEZ WING B,Male,Athlete,MEX,Mexico,Mexico,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",,Athlete,National: David Alejandro Velez Sanchez (MEX),,,2
1536479,VAZQUEZ A,Female,Athlete,MEX,Mexico,Mexico,0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team""]",,"Athlete, sport soldier",National: Miguel Angel Flores (MEX).<br>Personal: Eduardo Magana (MEX),,,2
1536494,RIVERA E,Male,Athlete,MEX,Mexico,Mexico,198,0.0,['Athletics'],"[""Men's High Jump""]",,Athlete,Personal: Julio Prado (CUB),,,2
1536495,TAMAYO-GARZA C,Female,Athlete,MEX,Mexico,Mexico,167,0.0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",,Athlete,Personal: Carl Lewis (USA) - nine-time Olympic champion,,,2
1536496,ALEMU H,Female,Athlete,ETH,Ethiopia,Ethiopia,170,0.0,['Athletics'],"[""Women's 800m""]",,Athlete,"Personal:  Muluken Fikire (ETH), her husband.<br>Personal: Hluf Yihdego (ETH), fellow athlete Gudaf Tsegay's husband","Her family. ""My brother and mother supported me when I began, and now my husband and his family have played a significant role in my success and the level I have reached."" (Athlete, 5 Jun 2024)",,2
1536497,MESELE W,Female,Athlete,ETH,Ethiopia,Ethiopia,172,0.0,['Athletics'],"[""Women's 800m""]",,Athlete,"Personal: Hluf Yihdego (ETH), fellow athlete Gudaf Tsegay's husband","""God is my main source of support. In addition to him, my husband and coach offer invaluable encouragement and support."" (Athlete, 30 May 2024)",,2
1536498,DUGUMA T,Female,Athlete,ETH,Ethiopia,Ethiopia,164,0.0,['Athletics'],"[""Women's 800m""]",,Athlete,Personal: Alemu Wakjira (ETH),,,2
1536522,ASHOK A,Female,Athlete,IND,India,India,173,0.0,['Golf'],"[""Women's Individual Stroke Play""]",,,,Her parents,,2
1536523,DAGAR D,Female,Athlete,IND,India,India,175,0.0,['Golf'],"[""Women's Individual Stroke Play""]",,,,Her father,,2
1536568,FAYISA A,Male,Athlete,ETH,Ethiopia,Ethiopia,173,0.0,['Athletics'],"[""Men's 1500m""]",,Athlete,Personal: Nigatu Worku (ETH),"His brother Guluma Fayisa.  After his initial results left him disappointed due to the difficulties of balancing work and training, his brother encouraged him to dedicate himself fully to training to see where it would lead. </p><p>""Thanks to his support, I did not face the same struggles as other athletes starting out."" (Athlete, 24 Jun 2024)",,2
1536585,GUERRERO I,Female,Athlete,MEX,Mexico,Mexico,156,0.0,['Athletics'],"[""Women's 20km Race Walk""]",,Athlete,Personal: Felipe Mendez (MEX),Her daughters,,2
1536599,CHAMA N,Male,Athlete,MEX,Mexico,Mexico,176,0.0,['Athletics'],"[""Men's 20km Race Walk""]",,Athlete,Personal: Jose Juan Sanchez (MEX),His mother,,2
1536600,ORTIZ R,Male,Athlete,MEX,Mexico,Mexico,168,0.0,['Athletics'],"[""Men's 20km Race Walk""]",,Athlete,"Personal: Alfonso Ortiz (MEX), his brother",,,2
1536624,SHAHSAVARI N,Female,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Table Tennis'],"[""Women's Singles""]",,Athlete,,,,2
1536632,FALLAH M,Female,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Archery'],"[""Women's Individual""]",,Athlete,,,,2
1536648,LOH KY,Male,Athlete,SGP,Singapore,Singapore,175,0.0,['Badminton'],"[""Men's Singles""]",,Athlete,National: Kelvin Ho (SGP),,,2
1536649,HEE YKT,Male,Athlete,SGP,Singapore,Singapore,171,0.0,['Badminton'],['Mixed Doubles'],,,,,,2
1536650,TAN WHJ,Female,Athlete,SGP,Singapore,Singapore,167,0.0,['Badminton'],['Mixed Doubles'],,Athlete,,,,2
1536651,YEO JM,Female,Athlete,SGP,Singapore,Singapore,163,0.0,['Badminton'],"[""Women's Singles""]",,Athlete,National: Kelvin Ho (SGP),Her parents,,2
1536669,LABIB A,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Cycling Road'],"[""Men's Road Race""]",,Athlete,,,,4
1536683,FASIHI F,Female,Athlete,IRI,IR Iran,IR Iran,161,0.0,['Athletics'],"[""Women's 100m""]",,Athlete,Personal: Amir Hosseini (IRI) - husband,,,2
1536701,TAFTIAN H,Male,Athlete,IRI,IR Iran,IR Iran,182,0.0,['Athletics'],"[""Men's 100m""]",,Athlete,Personal: Guy Ontanon (FRA),,,2
1536721,PANWAR B,Male,Athlete,IND,India,India,0,0.0,['Rowing'],"[""Men's Single Sculls""]",,Serves in the Army,National: Ismail Baig (IND),,,1
1536885,RICKETTS S,Female,Athlete,JAM,Jamaica,Jamaica,188,0.0,['Athletics'],"[""Women's Triple Jump""]",,Athlete,Personal: Kerry-Lee Ricketts - her husband,San Diego State University coach Carjay Lyles,,2
1536925,HARRIS N,Male,Athlete,SKN,St Kitts and Nevis,St Kitts and Nevis,175,0.0,['Athletics'],"[""Men's 100m""]",,"Athlete, student",,,,2
1536961,DAVOUDI A,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Weightlifting'],"[""Men's +102kg""]",,Athlete,National: Navab Nassirshalal (IRI),His family,,2
1536971,JAVADI ALIABADI MM,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Weightlifting'],"[""Men's 89kg""]",,Athlete,,,,2
1536983,WELTEJI D,Female,Athlete,ETH,Ethiopia,Ethiopia,166,0.0,['Athletics'],"[""Women's 1500m""]",,Athlete,"Personal: Hussein Shibo, Isa Shibo (ETH)","Her sports teacher Berhanu Tilahun, who persuaded her family to allow her to continue running. </p><p>Her older brother, who gave her the necessary support thereafter. </p><p>Her boyfriend Tamiru Wako, a former 400m/800m athlete at Oromia Forest and Wildlife Organization, her first club, who relinquished his own career to stand by her side and assist her in reaching her current level",,2
1536990,HAYLOM B,Female,Athlete,ETH,Ethiopia,Ethiopia,164,0.0,['Athletics'],"[""Women's 1500m""]",,Athlete,"Personal: Hluf Yihdego (ETH), fellow athlete Gudaf Tsegay's husband",,,2
1536992,HAILU F,Female,Alternate Athlete,ETH,Ethiopia,Ethiopia,166,0.0,['Athletics'],"[""Women's 5000m""]",,Athlete,"Personal: Tsegaye Gebremichael (ETH), her husband","Her family. ""My father used to give me advice on how to improve my running. And then, my husband, a former runner who has sacrificed everything to support me, played a significant role in helping me reach this level."" (Athlete, 7 Jun 2024)",,2
1536996,AGHAMIRZAEIJENAGH,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",,Athlete,National: Pedro Sana (BRA),,,2
1536997,MAYALA F,Male,Athlete,CGO,Congo,Congo,0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",,"Athlete, student",Personal: Alain Kounoumono,,,0
1536998,AREGAWI B,Male,Athlete,ETH,Ethiopia,Ethiopia,171,0.0,['Athletics'],"[""Men's 10,000m""]",,Athlete,Personal: Yirefu Birhanu (ETH),His family,,2
1536999,KEJELCHA Y,Male,Athlete,ETH,Ethiopia,Ethiopia,185,0.0,['Athletics'],"[""Men's 10,000m""]",,Athlete,Personal: Nigatu Worku (ETH),"His friend Abebe Dribsa who introduced him to the sport. His mother, who provided significant support to keep him engaged in the sport. And now his wife, who is the most supportive person in his life",,2
1537001,GEBRHIWET H,Male,Athlete,ETH,Ethiopia,Ethiopia,173,0.0,['Athletics'],"[""Men's 5000m""]",,Athlete,Personal: Tolera Dinka (ETH),"""My friend Kahsay Atsbeha has been my biggest supporter since the beginning of my running career. He introduced me to this sport and did everything to support my family, including taking care of the farming work."" (Athlete, 4 Jun 2024)",,2
1537002,BOBIMBO V,Female,Athlete,CGO,Congo,Congo,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",,Athlete,,,,0
1537010,NGOYE N,Female,Athlete,CGO,Congo,Congo,168,0.0,['Athletics'],"[""Women's 100m""]",,Athlete,"Amadou Mbaye (SEN), two time Olympian in the 100m and 4x100m (1988, 1992)",,,2
1537012,SAIKHOM MC,Female,Athlete,IND,India,India,0,0.0,['Weightlifting'],"[""Women's 49kg""]",,"Athlete, police officer",National: Vijay Sharma (IND),Her mother,,2
1537049,BAREGA S,Male,Athlete,ETH,Ethiopia,Ethiopia,170,0.0,['Athletics'],"[""Men's 10,000m""]",,Athlete,Personal: Hussein Shibo (ETH),"His family, including his uncles, and his friend Mesfin",,2
1537052,TEFERA S,Male,Athlete,ETH,Ethiopia,Ethiopia,175,0.0,['Athletics'],"[""Men's 1500m""]",,Athlete,Personal: Hussein Shibo (ETH),"His mother. ""When I started running my father would tell me to focus on my education, but my mother supported me fully from the very beginning."" (Athlete, 23 May 2024)",,2
1537053,YIHUNE A,Male,Athlete,ETH,Ethiopia,Ethiopia,170,0.0,['Athletics'],"[""Men's 5000m""]",,Athlete,Personal: Hussen Shibo (ETH),"""My mother and my uncle have contributed the most to my current success."" (Athlete, 4 Jun 2024)",,2
1537057,MEHARY B,Male,Athlete,ETH,Ethiopia,Ethiopia,177,0.0,['Athletics'],"[""Men's 5000m""]",,Athlete,Personal: Hluf Yihdego (ETH) - fellow athlete Gudaf Tsegay's husband,His family and his coach Hluf Yihdego,,2
1537066,TAYE E,Female,Athlete,ETH,Ethiopia,Ethiopia,165,0.0,['Athletics'],"[""Women's 5000m""]",,Athlete,Personal: Habtamu Girma (ETH),,,2
1537069,EISA M,Female,Athlete,ETH,Ethiopia,Ethiopia,162,0.0,['Athletics'],"[""Women's 5000m""]",,Athlete,"Personal: Tewodros Hailu (ETH) - husband of Meseret Defar, three-time Olympic 5000m medallist (gold in 2004 and 2012, silver in 2008)",Her family and her coach Tewodros Hailu,,2
1537079,GEBRESELAMA T,Female,Athlete,ETH,Ethiopia,Ethiopia,167,0.0,['Athletics'],"[""Women's 10,000m""]",,Athlete,"Personal: Daniel Gidey (ETH), her husband","Her husband and coach Daniel Gidey. ""He is the one who is by my side and helps me in everything."" (Athlete, 30 May 2024)",,2
1537135,ZENG J,Female,Athlete,SGP,Singapore,Singapore,0,0.0,['Table Tennis'],"[""Women's Singles""]",,,,,,2
1537137,QUEK I,Male,Athlete,SGP,Singapore,Singapore,0,0.0,['Table Tennis'],"[""Men's Singles""]",,Athlete,,,,2
1537144,VEGA J,Male,Athlete,PUR,Puerto Rico,United States,178,0.0,['Athletics'],"[""Men's Hammer Throw""]",,Athlete,,,,2
1537145,OWENS-DELERME A,Male,Athlete,PUR,Puerto Rico,United States,184,0.0,['Athletics'],"[""Men's Decathlon""]",,Athlete,"Personal: Lawrence Johnson (USA), two-time Olympian, Sydney 2000 Olympic pole vault silver medallist",His first coach Oronde Sharif,,2
1537149,de ORBETA R,Female,Athlete,PUR,Puerto Rico,United States,154,0.0,['Athletics'],"[""Women's 20km Race Walk""]",,Athlete,Personal: Luis Fernando Lopez (COL),,,2
1537150,SCOTT G,Female,Athlete,PUR,Puerto Rico,United States,165,0.0,['Athletics'],"[""Women's 400m""]",,Athlete,Personal: Gary Evans (USA),,,2
1537163,D'AMOUR N,Male,Athlete,ISV,"Virgin Islands, US",United States,0,0.0,['Archery'],"[""Men's Individual""]",,Athlete,Personal: Angelo Ruiz Acevedo,,,2
1537168,CASTRO RIVERA L,Male,Athlete,PUR,Puerto Rico,United States,198,0.0,['Athletics'],"[""Men's High Jump""]",,"Athlete, coach",Personal: Gaspar Epro (EST),,,2
1537180,CEBALLOS M,Female,Athlete,ARG,Argentina,Argentina,0,0.0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",,,National: Gustavo Roldan,,,0
1537183,CAMACHO-QUINN J,Female,Athlete,PUR,Puerto Rico,United States,160,0.0,['Athletics'],"[""Women's 100m Hurdles""]",,Athlete,Personal: John Coghlan (IRL),,,2
1537185,CHEVRIER L,Male,Athlete,LCA,Saint Lucia,Saint Lucia,0,0.0,['Sailing'],"[""Men's Dinghy""]",,Athlete,,,,2
1537187,FERNANDEZ GAMBOA P,Male,Athlete,PUR,Puerto Rico,United States,0,0.0,['Sailing'],"[""Men's Dinghy""]",,Athlete,Pedro Fernandez Castaneda,His father,,2
1537188,RIVERA SC,Male,Athlete,PUR,Puerto Rico,United States,0,0.0,['Wrestling'],"[""Men's Freestyle 65kg""]",,Athlete,,,,2
1537189,LOZADA MOTTA A,Female,Athlete,PUR,Puerto Rico,United States,165,0.0,['Boxing'],"[""Women's 57kg""]",,,"National: Carlos Espada (PUR), former professional boxer and brother of Angel Espada (WBA world welterweight champion 1975-76)",,,2
1537191,PULIDO ORTIZ C,Female,Athlete,MEX,Mexico,Mexico,0,0.0,['Swimming'],"[""Women's 100m Backstroke""]",,Student,,,,0
1537203,HYDE J,Male,Athlete,JAM,Jamaica,Jamaica,180,0.0,['Athletics'],"[""Men's 400m Hurdles""]",,Athlete,Personal: Okeile Stewart (JAM),,,2
1537204,IGA J,Male,Athlete,MEX,Mexico,Mexico,0,0.0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",,"Athlete, coach, civil engineer",,,,0
1537209,HEIN A,Female,Athlete,ARG,Argentina,Argentina,0,0.0,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 800m Freestyle""]",,,Club: Sebastian Montero,,,0
1537256,SASSER M,Female,Athlete,MHL,Marshall Islands,Marshall Islands,0,0.0,['Weightlifting'],"[""Women's 59kg""]",,Athlete,Personal: Casey Knuth,"Her grandfather, who helped raise her, and her parents - especially her father. ""[He] was also my first coach. He has also had a major role in my growth as a person and helping me to see things in different ways. He and my mom have encouraged me every step of the way and inspired me to keep moving forward, whether than involves weightlifting or not."" (Performance Menu, July 2019)",,2
1537272,HEPLER K,Female,Athlete,MHL,Marshall Islands,Marshall Islands,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",,Athlete,,,,0
1537273,KINONO P,Male,Athlete,MHL,Marshall Islands,Marshall Islands,0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",,"Athlete, student",,,,0
1537276,GARRIDO LR,Male,Athlete,MEX,Mexico,Mexico,171,0.0,['Badminton'],"[""Men's Singles""]",,,,,,2
1537286,MARTINEZ P,Female,Athlete,MEX,Mexico,Mexico,0,0.0,['Judo'],['Women -52 kg'],,Student,,,,2
1537287,AWITI ALCARAZ P,Female,Athlete,MEX,Mexico,Mexico,0,0.0,['Judo'],['Women -63 kg'],,Athlete,,,,2
1537312,REZAEI MN,Male,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",,Athlete,Personal: Iman Pouraziz (IRI),,,2
1537323,MUSTAFA SAADOON,Male,Athlete,IRQ,Iraq,Iraq,181,0.0,['Football'],['Men'],,Athlete,National: Radhi Shenaishil (IRQ),,,2
1537325,ALFRED J,Female,Athlete,LCA,Saint Lucia,Saint Lucia,170,0.0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",,,"Personal: Eldrick Floreal (CAN), two-time Olympian (1988 triple jump, 1992 long jump)","Coach Eldrick Floreal (CAN).</p><p>“He's been like a dad, a mentor and a coach. I think at this level sometimes there can be so much pressure (around a team) and I really appreciate all that he has done not just from a coaching standpoint, but also just being a human like I am. He's seen me as a human and not just an athlete. He's been a great help in making me into the person that I am, and have the mindset that I have.” (olympics.com, 14 Aug 2023)",,2
1537331,JOSEPH M,Male,Athlete,LCA,Saint Lucia,Saint Lucia,182,0.0,['Athletics'],"[""Men's 400m""]",,"Athlete, student",Personal: Stanley Redwine (USA),,,2
1537336,YOUSSEF AMYN,Male,Athlete,IRQ,Iraq,Iraq,172,0.0,['Football'],['Men'],,Athlete,Club: Daniel Scherning (GER).<br>National: Radhi Shenaishil (IRQ),,,2
1537345,TSEGAY G,Female,Athlete,ETH,Ethiopia,Ethiopia,163,0.0,['Athletics'],"[""Women's 10,000m"", ""Women's 1500m"", ""Women's 5000m""]",,Athlete,"Personal: Hluf Yihdego (ETH), her husband","Her mother, who always encouraged her involvement in sports, and her husband who is also her coach",,2
1537349,ALSADEQ J,Female,Athlete,JOR,Jordan,Jordan,0,0.0,['Taekwondo'],['Women -67kg'],,Athlete,National: Faris Al-Assaf (JOR),Her father,,2
1537368,TESFAY F,Female,Athlete,ETH,Ethiopia,Ethiopia,161,0.0,['Athletics'],"[""Women's 10,000m""]",,Athlete,Personal: Gemedu Dedefo (ETH).<br>National: Hussen Shibo (ETH),"Her sister Hadas Tesfay, the eldest daughter in her family, and Berehun Tesfay, her coach at Messebo Cement club who continues to support her to this day",,2
1537375,MOJALLALTOPRAGHGH,Female,Athlete,IRI,IR Iran,IR Iran,0,0.0,['Rowing'],"[""Women's Single Sculls""]",,Athlete,,,,1
1537376,ELSHARABATY S,Male,Athlete,JOR,Jordan,Jordan,0,0.0,['Taekwondo'],['Men -80kg'],,Athlete,National: Faris Al-Assaf (JOR),,,2
1537377,AL KHATRI S,Male,Athlete,OMA,Oman,Oman,0,0.0,['Shooting'],['Trap Men'],,Works for the Ministry of Defence,National: Luca Marini (ITA),,,2
1537394,AL ADAWI ISH,Male,Athlete,OMA,Oman,Oman,0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",,"Athlete, student",,,,0
1537401,KAREEM Z,Male,Athlete,JOR,Jordan,Jordan,0,0.0,['Taekwondo'],['Men -68kg'],,,National: Faris Al Assaf (JOR),,,2
1537402,SARAVANAN V,Male,Athlete,IND,India,India,0,0.0,['Sailing'],"[""Men's Dinghy""]",,"Athlete, army","Alexandr Denisiuc (MDA, SailCoach Academy), Ramachandran Saravanan (IND), his father",His father,,2
1537405,KUMANAN N,Female,Athlete,IND,India,India,0,0.0,['Sailing'],"[""Women's Dinghy""]",,"Athlete, student","Tamas Eszes (HUN), two time Olympian (1996, 2000) in the Laser",Her parents,,2
1537465,SARAVIA U,Male,Athlete,ARG,Argentina,Argentina,0,0.0,['Swimming'],"[""Men's 100m Backstroke""]",,,Federico Diez Andersen,,,0
1537510,BORELLI F,Female,Athlete,ARG,Argentina,Argentina,155,0.0,['Athletics'],"[""Women's Marathon""]",,Athlete,Personal: Fernando Diaz Sanchez (ARG),,,2
1537518,CASETTA B,Female,Athlete,ARG,Argentina,Argentina,163,0.0,['Athletics'],"[""Women's 3000m Steeplechase""]",,Athlete,Personal: Leonardo Malgor (ARG),,,2
1537531,GOMEZ J,Male,Athlete,ARG,Argentina,Argentina,172,0.0,['Athletics'],"[""Men's Hammer Throw""]",,Athlete,Personal: his father Daniel Gomez (ARG),,,2
1537538,LARREGINA E,Male,Athlete,ARG,Argentina,Argentina,188,0.0,['Athletics'],"[""Men's 400m""]",,Athlete,Personal: Javier Morillas (ARG),,,2
1537547,SASIA N,Male,Athlete,ARG,Argentina,Argentina,194,0.0,['Athletics'],"[""Men's Shot Put""]",,Athlete,Personal: Sergio Alfonsini (ARG),,,2
1537549,GADAYI EK,Male,Alternate Athlete,GHA,Ghana,Ghana,168,0.0,['Athletics'],"[""Men's 4 x 100m Relay""]",,,,,,2
1537579,ODLUM-SMITH JJ,Male,Athlete,LCA,Saint Lucia,Saint Lucia,0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",,Athlete,Club: Frederic Vergnoux (FRA),,,0
1537661,ABUZRIBA A,Male,Athlete,LBA,Libya,Libya,0,0.0,['Weightlifting'],"[""Men's 102kg""]",,Athlete,,,,2
1537667,BUKRAH M,Male,Athlete,LBA,Libya,Libya,0,0.0,['Rowing'],"[""Men's Single Sculls""]",,Athlete,,,,1
1537686,BOUDINA SA,Male,Athlete,ALG,Algeria,Algeria,0,0.0,['Rowing'],"[""Men's Single Sculls""]",,Athlete,,,,1
1537927,GIL F,Male,Athlete,ARG,Argentina,Argentina,0,0.0,['Shooting'],['Skeet Men'],,"Business owner, lawyer",National/Personal: Horacio Gil (ARG) - his father,His father,,2
1537929,GUTIERREZ MJ,Male,Athlete,ARG,Argentina,Argentina,0,0.0,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",,Student,National: Pablo Damian Alvarez (ARG).<br>Personal: Marcelo Andres Gutierrez,"His parents. ""The education and training they gave me was very good. Even if I had chosen another sport or another activity, they would have supported me equally."" (Athlete, 24 Apr 2024)",,2
1537932,RUSSO F,Female,Athlete,ARG,Argentina,Argentina,0,0.0,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",,"Athlete, student","National: Ariel Martinez (ARG), Pablo Alvarez (ARG)",,,2
1538007,CROOKS J,Male,Athlete,CAY,Cayman Islands,Great Britain,0,0.0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",,"Athlete, student","National: Jacky Pellerin (FRA).                                                                                                                                       <br>College: Matt Kredich (USA), Rich Murphy",,,0
1538028,BOSCO E,Female,Athlete,ARG,Argentina,Argentina,0,0.0,['Sailing'],['Mixed Multihull'],,Athlete,,,,2
